"","Crop","Plot","Range","Unique.ID","Lentil","Wheat","Rep_gen","Facet","Combo","Rep_combo","Type","Col","Row","Block","BlockRow","BlockCol","Name","ENV","Planting.Date..date.","HD","HT","MAT","LD","YLD","Y.ADJ","TWT","KWT","PRO","Notes"
"1948","Wheat",4709,12,"4709-W041","L035","W041",8,"W041_W050","L035-W041",2,"Treatment",12,53,33,5,2,"Margherita","Clavet2025","8-May-25",56,65,106,4,2152,5876,80.5,49.4,15.2,""
"1949","Wheat",1438,18,"1438-W041","L095","W041",17,"W041_W050","L095-W041",1,"Treatment",18,16,10,6,3,"Margherita","Hunter2025","16-May-25",52,63,101,4,1382,3774,77.2,47.9,15.3,""
"1950","Wheat",3957,24,"3957-W041","L095","W041",9,"W041_W050","L095-W041",1,"Treatment",24,28,17,8,4,"Margherita","Clavet2025","8-May-25",59,68,107,1,2249,6141,79.8,50.5,15.3,""
"1951","Wheat",4484,4,"4484-W041","L055","W041",10,"W041_W050","L055-W041",2,"Treatment",4,46,25,7,4,"Margherita","Clavet2025","8-May-25",55,67,104,1,2266,6186,79.6,44.6,15.3,""
"1952","Wheat",2853,28,"2853-W041","L075","W041",18,"W041_W050","L075-W041",2,"Treatment",28,66,42,8,3,"Margherita","Hunter2025","16-May-25",54,65,101,1,1975,5392,75.6,46.6,15.4,""
"1953","Wheat",4220,1,"4220-W041","L015","W041",11,"W041_W050","L015-W041",1,"Treatment",1,36,19,7,1,"Margherita","Clavet2025","8-May-25",54,59,107,3,1409,3846,78.6,46.2,15.4,""
"1954","Wheat",2463,3,"2463-W041","L045","W041",19,"W041_W050","L045-W041",2,"Treatment",3,52,31,4,3,"Margherita","Hunter2025","16-May-25",54,68,102,1,1786,4875,76.2,46.2,15.5,""
"1955","Wheat",3858,3,"3858-W041","L075","W041",12,"W041_W050","L075-W041",1,"Treatment",3,24,13,4,3,"Margherita","Clavet2025","8-May-25",56,64,105,4,2258,6163,79.4,48.9,15.5,""
"1956","Wheat",1561,21,"1561-W041","L065","W041",20,"W041_W050","L065-W041",1,"Treatment",21,21,17,1,1,"Margherita","Hunter2025","16-May-25",52,60,101,1,1477,4033,76,48.5,15.7,""
"1957","Wheat",4490,10,"4490-W041","L005","W041",13,"W041_W050","L005-W041",2,"Treatment",10,46,26,7,5,"Margherita","Clavet2025","8-May-25",57,72,104,1,2246,6132,80.1,51.1,15.8,""
"1958","Wheat",4375,15,"4375-W041","L085","W041",14,"W041_W050","L085-W041",2,"Treatment",15,42,27,3,5,"Margherita","Clavet2025","8-May-25",55,62,104,4,1820,4969,79.7,47.4,15.9,""
"1959","Wheat",4059,19,"4059-W041","L045","W041",15,"W041_W050","L045-W041",1,"Treatment",19,31,22,2,4,"Margherita","Clavet2025","8-May-25",56,63,105,3,1762,4811,79.9,50.9,16,""
"1960","Wheat",4154,7,"4154-W041","L025","W041",16,"W041_W050","L025-W041",1,"Treatment",7,34,20,5,2,"Margherita","Clavet2025","8-May-25",56,65,106,3,2054,5608,79.4,50.2,16,""
"1961","Wheat",5170,30,"5170-W041","L095","W041",17,"W041_W050","L095-W041",2,"Treatment",30,69,48,2,5,"Margherita","Clavet2025","8-May-25",56,66,104,3,1998,5454,80,52.4,16.1,""
"1962","Wheat",4815,26,"4815-W041","L045","W041",18,"W041_W050","L045-W041",2,"Treatment",26,57,36,9,1,"Margherita","Clavet2025","8-May-25",57,64,105,3,1902,5193,79.7,50.8,16.3,""
"1963","Wheat",4605,5,"4605-W041","L065","W041",19,"W041_W050","L065-W041",2,"Treatment",5,50,31,2,5,"Margherita","Clavet2025","8-May-25",55,64,105,4,1508,4117,79.4,50.3,16.4,""
"1964","Wheat",4916,16,"4916-W041","L025","W041",20,"W041_W050","L025-W041",2,"Treatment",16,61,40,3,1,"Margherita","Clavet2025","8-May-25",56,62,107,1,1343,3667,79,48.6,16.9,""
"1965","Wheat",2554,27,"2554-W042","L005","W042",1,"W041_W050","L005-W042",2,"Treatment",27,55,36,7,2,"ESDCB-2015/2016-11","Hunter2025","16-May-25",56,82,104,1,2382,6504,76.3,47.2,14.2,""
"1966","Wheat",2760,1,"2760-W042","L045","W042",2,"W041_W050","L045-W042",2,"Treatment",1,62,37,4,1,"ESDCB-2015/2016-11","Hunter2025","16-May-25",54,78,102,1,1957,5342,76.2,46.4,14.2,""
"1967","Wheat",2900,20,"2900-W042","L065","W042",3,"W041_W050","L065-W042",2,"Treatment",20,67,40,9,5,"ESDCB-2015/2016-11","Hunter2025","16-May-25",57,82,103,1,2243,6124,76.2,45.8,14.3,""
"1968","Wheat",2863,18,"2863-W042","L025","W042",4,"W041_W050","L025-W042",2,"Treatment",18,66,40,8,3,"ESDCB-2015/2016-11","Hunter2025","16-May-25",56,73,101,1,1990,5433,76.4,46,14.5,""
"1969","Wheat",1192,12,"1192-W042","L075","W042",5,"W041_W050","L075-W042",1,"Treatment",12,8,3,7,2,"ESDCB-2015/2016-11","Hunter2025","16-May-25",57,83,103,1,2429,6632,74.7,46.7,14.6,""
"1970","Wheat",1047,14,"1047-W042","L045","W042",6,"W041_W050","L045-W042",1,"Treatment",14,3,3,2,4,"ESDCB-2015/2016-11","Hunter2025","16-May-25",56,82,104,4,2378,6491,73.1,48.3,14.7,""
"1971","Wheat",1137,17,"1137-W042","L095","W042",7,"W041_W050","L095-W042",1,"Treatment",17,6,4,5,2,"ESDCB-2015/2016-11","Hunter2025","16-May-25",57,85,103,3,2246,6132,75.8,48.6,14.7,""
"1972","Wheat",1006,6,"1006-W042","L055","W042",8,"W041_W050","L055-W042",1,"Treatment",6,2,2,1,1,"ESDCB-2015/2016-11","Hunter2025","16-May-25",55,66,102,3,1845,5036,75.6,48,14.9,""
"1973","Wheat",1334,27,"1334-W042","L015","W042",9,"W041_W050","L015-W042",1,"Treatment",27,13,12,3,2,"ESDCB-2015/2016-11","Hunter2025","16-May-25",54,76,101,1,2356,6433,75.9,48,14.9,""
"1974","Wheat",2528,8,"2528-W042","L055","W042",10,"W041_W050","L055-W042",2,"Treatment",8,54,32,6,3,"ESDCB-2015/2016-11","Hunter2025","16-May-25",55,70,101,3,1482,4046,75.5,46.8,14.9,""
"1975","Wheat",2819,2,"2819-W042","L015","W042",11,"W041_W050","L015-W042",2,"Treatment",2,64,37,6,2,"ESDCB-2015/2016-11","Hunter2025","16-May-25",56,74,102,1,2096,5723,76.4,47,14.9,""
"1976","Wheat",1292,9,"1292-W042","L065","W042",12,"W041_W050","L065-W042",1,"Treatment",9,11,8,1,4,"ESDCB-2015/2016-11","Hunter2025","16-May-25",55,74,102,3,1865,5092,75.5,47.4,15,""
"1977","Wheat",2112,13,"2112-W042","L095","W042",13,"W041_W050","L095-W042",2,"Treatment",12,40,27,1,2,"ESDCB-2015/2016-11","Hunter2025","16-May-25",55,71,101,3,1862,5083,74.7,44.1,15,""
"1978","Wheat",2419,19,"2419-W042","L075","W042",14,"W041_W050","L075-W042",2,"Treatment",19,50,34,2,4,"ESDCB-2015/2016-11","Hunter2025","16-May-25",55,67,102,4,1579,4310,76,46.8,15,""
"1979","Wheat",2624,17,"2624-W042","L035","W042",15,"W041_W050","L035-W042",2,"Treatment",17,57,34,9,2,"ESDCB-2015/2016-11","Hunter2025","16-May-25",56,67,103,4,1647,4495,74.7,45.2,15,""
"1980","Wheat",3043,18,"3043-W042","L085","W042",16,"W041_W050","L085-W042",2,"Treatment",18,72,46,5,3,"ESDCB-2015/2016-11","Hunter2025","16-May-25",56,75,101,3,2144,5853,75.6,45.2,15,""
"1981","Wheat",1094,27,"1094-W042","L035","W042",17,"W041_W050","L035-W042",1,"Treatment",27,5,6,4,2,"ESDCB-2015/2016-11","Hunter2025","16-May-25",55,72,102,1,2128,5809,74.7,48,15.1,""
"1982","Wheat",1618,18,"1618-W042","L005","W042",18,"W041_W050","L005-W042",1,"Treatment",18,23,16,3,3,"ESDCB-2015/2016-11","Hunter2025","16-May-25",57,78,103,1,2509,6848,75.7,47.2,15.1,""
"1983","Wheat",5040,20,"5040-W042","L025","W042",1,"W041_W050","L025-W042",2,"Treatment",20,65,40,7,5,"ESDCB-2015/2016-11","Clavet2025","8-May-25",58,70,106,3,1935,5282,78.6,50.1,15.1,""
"1984","Wheat",3494,7,"3494-W042","L095","W042",2,"W041_W050","L095-W042",1,"Treatment",7,11,8,1,2,"ESDCB-2015/2016-11","Clavet2025","8-May-25",55,69,106,5,2229,6086,78.9,49.6,15.2,""
"1985","Wheat",3701,21,"3701-W042","L065","W042",3,"W041_W050","L065-W042",1,"Treatment",21,18,11,8,1,"ESDCB-2015/2016-11","Clavet2025","8-May-25",59,72,106,3,1979,5403,78.4,50,15.5,""
"1986","Wheat",3702,22,"3702-W042","L085","W042",4,"W041_W050","L085-W042",1,"Treatment",22,18,11,8,2,"ESDCB-2015/2016-11","Clavet2025","8-May-25",58,75,106,1,2338,6382,79.1,49.7,15.5,""
"1987","Wheat",4863,23,"4863-W042","L005","W042",5,"W041_W050","L005-W042",2,"Treatment",23,59,41,1,3,"ESDCB-2015/2016-11","Clavet2025","8-May-25",59,77,106,1,2268,6191,78.8,48.3,15.5,""
"1988","Wheat",1882,19,"1882-W042","L085","W042",19,"W041_W050","L085-W042",1,"Treatment",19,32,22,3,4,"ESDCB-2015/2016-11","Hunter2025","16-May-25",54,68,101,3,1481,4043,75.2,47.3,15.6,""
"1989","Wheat",3203,3,"3203-W042","L055","W042",6,"W041_W050","L055-W042",1,"Treatment",3,2,1,1,3,"ESDCB-2015/2016-11","Clavet2025","8-May-25",56,65,105,4,2452,6695,78.4,48.4,15.6,""
"1990","Wheat",4304,5,"4304-W042","L015","W042",7,"W041_W050","L015-W042",2,"Treatment",5,40,25,1,5,"ESDCB-2015/2016-11","Clavet2025","8-May-25",58,71,107,3,2180,5950,77.8,46.9,15.6,""
"1991","Wheat",4712,9,"4712-W042","L065","W042",8,"W041_W050","L065-W042",2,"Treatment",9,53,32,5,4,"ESDCB-2015/2016-11","Clavet2025","8-May-25",57,73,106,4,2233,6096,78.1,48.7,15.6,""
"1992","Wheat",1655,6,"1655-W042","L025","W042",20,"W041_W050","L025-W042",1,"Treatment",6,24,14,4,1,"ESDCB-2015/2016-11","Hunter2025","16-May-25",55,66,104,1,1384,4739,74.9,47.9,15.8,""
"1993","Wheat",3724,17,"3724-W042","L035","W042",9,"W041_W050","L035-W042",1,"Treatment",17,19,10,9,2,"ESDCB-2015/2016-11","Clavet2025","8-May-25",58,73,105,3,2244,6126,78,48.8,15.9,""
"1994","Wheat",4788,8,"4788-W042","L055","W042",10,"W041_W050","L055-W042",2,"Treatment",8,56,32,8,3,"ESDCB-2015/2016-11","Clavet2025","8-May-25",57,72,106,4,2280,6224,77.9,49.8,16,""
"1995","Wheat",3685,5,"3685-W042","L005","W042",11,"W041_W050","L005-W042",1,"Treatment",5,18,7,8,5,"ESDCB-2015/2016-11","Clavet2025","8-May-25",57,67,106,3,1547,4223,77.4,49.4,16.1,""
"1996","Wheat",3822,22,"3822-W042","L015","W042",12,"W041_W050","L015-W042",1,"Treatment",22,23,17,3,2,"ESDCB-2015/2016-11","Clavet2025","8-May-25",58,75,106,1,1938,5292,78.4,50.8,16.1,""
"1997","Wheat",3933,13,"3933-W042","L045","W042",13,"W041_W050","L045-W042",1,"Treatment",13,27,15,7,3,"ESDCB-2015/2016-11","Clavet2025","8-May-25",59,70,105,1,1978,5400,78,51.5,16.1,""
"1998","Wheat",4914,14,"4914-W042","L035","W042",14,"W041_W050","L035-W042",2,"Treatment",14,61,39,3,4,"ESDCB-2015/2016-11","Clavet2025","8-May-25",60,69,108,1,1524,4160,77.5,49.4,16.1,""
"1999","Wheat",3987,7,"3987-W042","L075","W042",15,"W041_W050","L075-W042",1,"Treatment",7,29,14,9,2,"ESDCB-2015/2016-11","Clavet2025","8-May-25",58,79,106,3,2241,6119,78.8,53.6,16.2,""
"2000","Wheat",4826,15,"4826-W042","L045","W042",16,"W041_W050","L045-W042",2,"Treatment",15,57,33,9,5,"ESDCB-2015/2016-11","Clavet2025","8-May-25",57,56,106,1,1441,3934,77.7,47.7,16.3,""
"2001","Wheat",5266,6,"5266-W042","L075","W042",17,"W041_W050","L075-W042",2,"Treatment",6,73,44,6,1,"ESDCB-2015/2016-11","Clavet2025","8-May-25",58,65,110,3,2191,5980,78,52.4,16.3,""
"2002","Wheat",5252,9,"5252-W042","L085","W042",18,"W041_W050","L085-W042",2,"Treatment",9,72,44,5,4,"ESDCB-2015/2016-11","Clavet2025","8-May-25",58,68,105,1,2035,5556,78.1,51.6,16.4,""
"2003","Wheat",4228,8,"4228-W042","L025","W042",19,"W041_W050","L025-W042",1,"Treatment",8,37,20,8,3,"ESDCB-2015/2016-11","Clavet2025","8-May-25",57,70,105,1,1834,5006,78.3,52,16.8,""
"2004","Wheat",4920,20,"4920-W042","L095","W042",20,"W041_W050","L095-W042",2,"Treatment",20,61,40,3,5,"ESDCB-2015/2016-11","Clavet2025","8-May-25",58,66,106,1,1833,5005,78.1,50.5,16.8,""
"2005","Wheat",2832,12,"2832-W043","L095","W043",1,"W041_W050","L095-W043",2,"Treatment",12,65,39,7,2,"Don_Ricardo","Hunter2025","16-May-25",56,78,103,1,2307,6298,79,49.3,13.8,""
"2006","Wheat",2369,30,"2369-W043","L025","W043",2,"W041_W050","L025-W043",2,"Treatment",29,48,30,9,4,"Don_Ricardo","Hunter2025","16-May-25",58,6,101,1,2270,6197,78.7,47.6,13.9,""
"2007","Wheat",2281,1,"2281-W043","L055","W043",3,"W041_W050","L055-W043",2,"Treatment",1,46,25,7,1,"Don_Ricardo","Hunter2025","16-May-25",56,66,102,1,2148,5863,77.6,46.7,14.1,""
"2008","Wheat",2781,21,"2781-W043","L005","W043",4,"W041_W050","L005-W043",2,"Treatment",21,63,41,5,1,"Don_Ricardo","Hunter2025","16-May-25",57,76,103,1,2118,5782,77.8,49.5,14.2,""
"2009","Wheat",2916,25,"2916-W043","L035","W043",5,"W041_W050","L035-W043",2,"Treatment",25,68,47,1,5,"Don_Ricardo","Hunter2025","16-May-25",56,78,101,1,2078,5672,77.5,47.4,14.2,""
"2010","Wheat",2219,2,"2219-W043","L085","W043",6,"W041_W050","L085-W043",2,"Treatment",2,43,25,4,2,"Don_Ricardo","Hunter2025","16-May-25",55,75,102,1,2038,5563,77.5,46.6,14.4,""
"2011","Wheat",1380,20,"1380-W043","L045","W043",7,"W041_W050","L045-W043",1,"Treatment",20,14,10,4,5,"Don_Ricardo","Hunter2025","16-May-25",55,69,102,1,2204,6017,78,48.2,14.6,""
"2012","Wheat",2115,16,"2115-W043","L045","W043",8,"W041_W050","L045-W043",2,"Treatment",15,40,27,1,5,"Don_Ricardo","Hunter2025","16-May-25",56,72,101,1,1986,5420,76.5,47.8,14.6,""
"2013","Wheat",3464,24,"3464-W043","L085","W043",1,"W041_W050","L085-W043",1,"Treatment",24,10,5,9,4,"Don_Ricardo","Clavet2025","8-May-25",58,75,105,1,1930,5268,80.2,47,14.6,""
"2014","Wheat",1291,10,"1291-W043","L075","W043",9,"W041_W050","L075-W043",1,"Treatment",10,11,8,1,5,"Don_Ricardo","Hunter2025","16-May-25",56,74,102,1,2369,6466,77.1,49,14.7,""
"2015","Wheat",2961,21,"2961-W043","L075","W043",10,"W041_W050","L075-W043",2,"Treatment",21,69,47,2,1,"Don_Ricardo","Hunter2025","16-May-25",57,74,103,1,2322,6339,77.6,46.9,14.8,""
"2016","Wheat",1233,8,"1233-W043","L015","W043",11,"W041_W050","L015-W043",1,"Treatment",8,9,2,8,3,"Don_Ricardo","Hunter2025","16-May-25",55,66,102,1,1861,5081,75.6,50.1,14.9,""
"2017","Wheat",1982,22,"1982-W043","L095","W043",12,"W041_W050","L095-W043",1,"Treatment",22,35,23,6,2,"Don_Ricardo","Hunter2025","16-May-25",54,65,104,1,1609,4392,77.2,48.8,14.9,""
"2018","Wheat",1457,24,"1457-W043","L085","W043",13,"W041_W050","L085-W043",1,"Treatment",24,17,11,7,4,"Don_Ricardo","Hunter2025","16-May-25",55,64,101,1,1730,4722,77.3,52.1,15,""
"2019","Wheat",1475,6,"1475-W043","L025","W043",14,"W041_W050","L025-W043",1,"Treatment",6,17,8,7,1,"Don_Ricardo","Hunter2025","16-May-25",55,67,101,1,1962,5357,77,47.4,15,""
"2020","Wheat",2327,14,"2327-W043","L015","W043",15,"W041_W050","L015-W043",2,"Treatment",14,47,27,8,4,"Don_Ricardo","Hunter2025","16-May-25",55,66,102,1,1796,4904,76.2,50,15,""
"2021","Wheat",3632,12,"3632-W043","L005","W043",2,"W041_W050","L005-W043",1,"Treatment",12,16,9,6,2,"Don_Ricardo","Clavet2025","8-May-25",59,77,107,1,2056,5612,80.4,50.3,15.1,""
"2022","Wheat",4948,13,"4948-W043","L055","W043",3,"W041_W050","L055-W043",2,"Treatment",13,62,39,4,3,"Don_Ricardo","Clavet2025","8-May-25",58,70,106,1,2159,5893,80,50.8,15.1,""
"2023","Wheat",5069,12,"5069-W043","L045","W043",4,"W041_W050","L045-W043",2,"Treatment",12,66,39,8,2,"Don_Ricardo","Clavet2025","8-May-25",60,79,108,1,2505,6839,80.1,52.5,15.1,""
"2024","Wheat",1617,17,"1617-W043","L055","W043",16,"W041_W050","L055-W043",1,"Treatment",17,23,16,3,2,"Don_Ricardo","Hunter2025","16-May-25",56,67,101,1,2231,6091,76.6,48.2,15.2,""
"2025","Wheat",1816,25,"1816-W043","L035","W043",17,"W041_W050","L035-W043",1,"Treatment",25,30,23,1,5,"Don_Ricardo","Hunter2025","16-May-25",54,66,102,1,1668,4553,76.3,48.9,15.2,""
"2026","Wheat",1905,5,"1905-W043","L065","W043",18,"W041_W050","L065-W043",1,"Treatment",5,33,19,4,5,"Don_Ricardo","Hunter2025","16-May-25",55,63,102,3,1864,5088,77.6,48,15.2,""
"2027","Wheat",4779,2,"4779-W043","L065","W043",5,"W041_W050","L065-W043",2,"Treatment",2,55,31,7,2,"Don_Ricardo","Clavet2025","8-May-25",56,65,105,1,2588,7064,79.4,48.6,15.2,""
"2028","Wheat",3556,5,"3556-W043","L075","W043",6,"W041_W050","L075-W043",1,"Treatment",5,13,7,3,5,"Don_Ricardo","Clavet2025","8-May-25",55,67,106,4,1898,5182,79.2,49,15.3,""
"2029","Wheat",2265,16,"2265-W043","L065","W043",19,"W041_W050","L065-W043",2,"Treatment",16,45,28,6,1,"Don_Ricardo","Hunter2025","16-May-25",54,66,101,1,1857,5069,76.1,49.2,15.4,""
"2030","Wheat",3884,24,"3884-W043","L055","W043",7,"W041_W050","L055-W043",1,"Treatment",24,25,17,5,4,"Don_Ricardo","Clavet2025","8-May-25",57,63,105,1,1911,5216,79.5,47.7,15.4,""
"2031","Wheat",5257,4,"5257-W043","L075","W043",8,"W041_W050","L075-W043",2,"Treatment",4,72,43,5,4,"Don_Ricardo","Clavet2025","8-May-25",56,67,105,3,2543,6941,79.4,47.2,15.4,""
"2032","Wheat",5304,17,"5304-W043","L015","W043",9,"W041_W050","L015-W043",2,"Treatment",17,74,46,7,2,"Don_Ricardo","Clavet2025","8-May-25",58,70,107,1,2340,6389,80.8,48,15.5,""
"2033","Wheat",4026,15,"4026-W043","L025","W043",10,"W041_W050","L025-W043",1,"Treatment",15,30,21,1,5,"Don_Ricardo","Clavet2025","8-May-25",58,71,107,1,2298,6274,79.5,50,15.6,""
"2034","Wheat",4675,15,"4675-W043","L035","W043",11,"W041_W050","L035-W043",2,"Treatment",15,52,33,4,5,"Don_Ricardo","Clavet2025","8-May-25",57,60,107,1,1549,4228,80,51.3,15.6,""
"2035","Wheat",5192,9,"5192-W043","L085","W043",12,"W041_W050","L085-W043",2,"Treatment",9,70,44,3,4,"Don_Ricardo","Clavet2025","8-May-25",58,71,107,1,2206,6022,79.8,50.9,15.6,""
"2036","Wheat",1510,30,"1510-W043","L005","W043",20,"W041_W050","L005-W043",1,"Treatment",30,18,12,8,5,"Don_Ricardo","Hunter2025","16-May-25",56,66,102,1,2062,5630,77.2,46.3,15.7,""
"2037","Wheat",3443,3,"3443-W043","L035","W043",13,"W041_W050","L035-W043",1,"Treatment",3,10,1,9,3,"Don_Ricardo","Clavet2025","8-May-25",56,68,105,1,2240,6117,79.9,47.4,15.7,""
"2038","Wheat",4650,11,"4650-W043","L025","W043",14,"W041_W050","L025-W043",2,"Treatment",11,51,33,3,1,"Don_Ricardo","Clavet2025","8-May-25",57,65,105,1,2090,5704,79.6,50.9,15.7,""
"2039","Wheat",3506,6,"3506-W043","L015","W043",15,"W041_W050","L015-W043",1,"Treatment",6,12,8,2,1,"Don_Ricardo","Clavet2025","8-May-25",57,60,106,4,2203,6014,79.8,48.6,15.8,""
"2040","Wheat",4629,29,"4629-W043","L095","W043",16,"W041_W050","L095-W043",2,"Treatment",29,50,36,2,4,"Don_Ricardo","Clavet2025","8-May-25",59,62,105,1,1825,4983,79.6,50.1,15.8,""
"2041","Wheat",4803,23,"4803-W043","L005","W043",17,"W041_W050","L005-W043",2,"Treatment",23,56,35,8,3,"Don_Ricardo","Clavet2025","8-May-25",59,68,107,1,1962,5357,79.8,50.8,15.9,""
"2042","Wheat",4207,14,"4207-W043","L095","W043",18,"W041_W050","L095-W043",1,"Treatment",14,36,21,7,4,"Don_Ricardo","Clavet2025","8-May-25",56,61,106,3,1814,4952,78.7,47.9,16,""
"2043","Wheat",3215,15,"3215-W043","L045","W043",19,"W041_W050","L045-W043",1,"Treatment",15,2,3,1,5,"Don_Ricardo","Clavet2025","8-May-25",58,64,106,1,1946,5314,79.9,53.4,16.2,""
"2044","Wheat",4150,11,"4150-W043","L065","W043",20,"W041_W050","L065-W043",1,"Treatment",11,34,21,5,1,"Don_Ricardo","Clavet2025","8-May-25",59,63,105,1,1661,4535,79.5,51.7,16.3,""
"2045","Wheat",2676,25,"2676-W044","L045","W044",1,"W041_W050","L045-W044",2,"Treatment",25,60,41,2,5,"CBW_0120","Hunter2025","16-May-25",56,79,102,3,2240,6114,74.8,49.2,13.2,""
"2046","Wheat",3007,7,"3007-W044","L015","W044",2,"W041_W050","L015-W044",2,"Treatment",7,71,44,4,2,"CBW_0120","Hunter2025","16-May-25",55,76,105,5,1851,5054,76.6,52.7,14.1,""
"2047","Wheat",2192,29,"2192-W044","L055","W044",3,"W041_W050","L055-W044",2,"Treatment",29,43,30,4,4,"CBW_0120","Hunter2025","16-May-25",57,80,105,1,1958,5346,75,47.2,14.2,""
"2048","Wheat",2576,5,"2576-W044","L065","W044",4,"W041_W050","L065-W044",2,"Treatment",5,55,31,7,5,"CBW_0120","Hunter2025","16-May-25",56,78,104,4,1956,5339,75.7,49.6,14.4,""
"2049","Wheat",1990,30,"1990-W044","L085","W044",5,"W041_W050","L085-W044",1,"Treatment",30,35,24,6,5,"CBW_0120","Hunter2025","16-May-25",55,71,103,1,1977,5397,75.2,50.3,14.6,""
"2050","Wheat",1320,20,"1320-W044","L025","W044",6,"W041_W050","L025-W044",1,"Treatment",20,12,10,2,5,"CBW_0120","Hunter2025","16-May-25",54,74,104,5,2253,6152,76.2,53,14.8,""
"2051","Wheat",2764,4,"2764-W044","L085","W044",7,"W041_W050","L085-W044",2,"Treatment",4,63,37,5,4,"CBW_0120","Hunter2025","16-May-25",55,81,103,5,2063,5633,75.6,52.7,14.8,""
"2052","Wheat",3050,11,"3050-W044","L075","W044",8,"W041_W050","L075-W044",2,"Treatment",11,72,45,5,1,"CBW_0120","Hunter2025","16-May-25",56,79,101,4,1873,5112,75.1,49.4,14.9,""
"2053","Wheat",3137,17,"3137-W044","L005","W044",9,"W041_W050","L005-W044",2,"Treatment",17,75,46,8,2,"CBW_0120","Hunter2025","16-May-25",54,80,102,5,1879,5128,75.4,51.1,15,""
"2054","Wheat",1301,1,"1301-W044","L005","W044",10,"W041_W050","L005-W044",1,"Treatment",1,12,7,2,1,"CBW_0120","Hunter2025","16-May-25",55,67,104,4,1517,4141,75.4,54.4,15.1,""
"2055","Wheat",1390,30,"1390-W044","L015","W044",11,"W041_W050","L015-W044",1,"Treatment",30,14,12,4,5,"CBW_0120","Hunter2025","16-May-25",56,78,104,4,2116,5777,74.4,52.2,15.1,""
"2056","Wheat",2447,14,"2447-W044","L025","W044",12,"W041_W050","L025-W044",2,"Treatment",14,51,33,3,4,"CBW_0120","Hunter2025","16-May-25",55,79,102,5,1939,5293,74.5,50.4,15.1,""
"2057","Wheat",1166,15,"1166-W044","L045","W044",13,"W041_W050","L045-W044",1,"Treatment",15,7,3,6,5,"CBW_0120","Hunter2025","16-May-25",56,80,106,5,2633,7187,74.5,49.9,15.2,""
"2058","Wheat",1468,13,"1468-W044","L055","W044",14,"W041_W050","L055-W044",1,"Treatment",13,17,9,7,3,"CBW_0120","Hunter2025","16-May-25",57,82,106,4,2669,7286,73.8,50.1,15.2,""
"2059","Wheat",1854,14,"1854-W044","L075","W044",15,"W041_W050","L075-W044",1,"Treatment",14,31,21,2,4,"CBW_0120","Hunter2025","16-May-25",56,82,104,5,2408,6575,74.8,50.8,15.2,""
"2060","Wheat",3352,29,"3352-W044","L085","W044",1,"W041_W050","L085-W044",1,"Treatment",29,7,6,6,4,"CBW_0120","Clavet2025","8-May-25",59,78,107,3,2394,6535,78.6,52.1,15.2,""
"2061","Wheat",3952,29,"3952-W044","L065","W044",2,"W041_W050","L065-W044",1,"Treatment",29,28,18,8,4,"CBW_0120","Clavet2025","8-May-25",60,80,107,4,1859,5074,78.8,53.5,15.2,""
"2062","Wheat",1485,5,"1485-W044","L095","W044",16,"W041_W050","L095-W044",1,"Treatment",5,18,7,8,5,"CBW_0120","Hunter2025","16-May-25",53,77,105,5,1555,4245,76,52.2,15.3,""
"2063","Wheat",2532,12,"2532-W044","L095","W044",17,"W041_W050","L095-W044",2,"Treatment",12,54,33,6,2,"CBW_0120","Hunter2025","16-May-25",54,64,102,5,1028,2807,74.1,48.2,15.3,""
"2064","Wheat",2850,30,"2850-W044","L035","W044",18,"W041_W050","L035-W044",2,"Treatment",30,65,42,7,5,"CBW_0120","Hunter2025","16-May-25",55,80,102,4,1722,4701,74.7,51.8,15.3,""
"2065","Wheat",3697,17,"3697-W044","L075","W044",3,"W041_W050","L075-W044",1,"Treatment",17,18,10,8,2,"CBW_0120","Clavet2025","8-May-25",58,74,106,4,2235,6102,78.7,52.8,15.4,""
"2066","Wheat",5244,17,"5244-W044","L075","W044",4,"W041_W050","L075-W044",2,"Treatment",17,72,46,5,2,"CBW_0120","Clavet2025","8-May-25",57,76,107,4,2310,6305,79.1,52.7,15.4,""
"2067","Wheat",1818,23,"1818-W044","L065","W044",19,"W041_W050","L065-W044",1,"Treatment",23,30,23,1,3,"CBW_0120","Hunter2025","16-May-25",53,65,104,5,1685,4600,75.2,53.8,15.5,""
"2068","Wheat",5352,29,"5352-W044","L085","W044",5,"W041_W050","L085-W044",2,"Treatment",29,76,48,9,4,"CBW_0120","Clavet2025","8-May-25",58,72,110,3,2645,7222,78.6,54,15.5,""
"2069","Wheat",5364,17,"5364-W044","L005","W044",6,"W041_W050","L005-W044",2,"Treatment",17,76,46,9,2,"CBW_0120","Clavet2025","8-May-25",59,79,109,4,2470,6743,78.5,53.3,15.7,""
"2070","Wheat",1282,19,"1282-W044","L035","W044",20,"W041_W050","L035-W044",1,"Treatment",19,11,10,1,4,"CBW_0120","Hunter2025","16-May-25",53,67,102,4,1432,3908,75.3,53.6,15.8,""
"2071","Wheat",3233,28,"3233-W044","L025","W044",7,"W041_W050","L025-W044",1,"Treatment",28,3,6,2,3,"CBW_0120","Clavet2025","8-May-25",58,87,108,1,2421,6611,78.4,53.6,15.8,""
